"ID2009","Candidate","State","Constituency_No2009","Position2009","Sex","Party2009","Constituency_Name2009","Vote_Share_Percentage2009","Margin_Percentage2009","ReNominated","ID2014","Candidate2014","Constituency_No2014","Position2014","Party2014","Constituency_Name2014","Vote_Share_Percentage2014","Margin_Percentage2014","PostGraduate","CriminalCase","Moveable","Immoveable"
3507,"SAILEN SARKAR","West_Bengal",7,2,"M","CPM","MALDAHA UTTAR",41.25,34.57,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2646696,2805400
3508,"ABU HASEM KHAN CHOUDHURY","West_Bengal",8,1,"M","INC","MALDAHA DAKSHIN",53.45,16.43,1,3508,"ABU HASEM KHAN CHOWDHURY",8,1,"INC","MALDAHA DAKSHIN",34.81,15.02,1,0,962797,12300000
3508,"ABDUR RAZZAQUE","West_Bengal",8,2,"M","CPM","MALDAHA DAKSHIN",37.02,31.72,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,378199,1204690
3509,"PRANAB MUKHERJEE","West_Bengal",9,1,"M","INC","JANGIPUR",54.24,13.72,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9925238,18500000
3509,"MRIGANKA SEKHAR BHATTACHARYA","West_Bengal",9,2,"M","CPM","JANGIPUR",40.52,38.19,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2871905,250000
35010,"ADHIR RANJAN CHOWDHURY","West_Bengal",10,1,"M","INC","BAHARAMPUR",56.91,19.64,1,35010,"ADHIR RANJAN CHOWDHURY",10,1,"INC","BAHARAMPUR",50.54,30.88,0,1,19600000,9383000
35010,"PRAMOTHES MUKHERJEE","West_Bengal",10,2,"M","RSP","BAHARAMPUR",37.28,34.38,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3947654,1170000
35011,"ABDUL MANNAN HOSSAIN","West_Bengal",11,1,"M","INC","MURSHIDABAD",47.21,3.39,1,35011,"ABDUL MANNAN HOSSAIN",11,2,"INC","MURSHIDABAD",31.72,9.28,0,1,703160,1356625
35011,"ANISUR RAHAMAN SARKAR","West_Bengal",11,2,"M","CPM","MURSHIDABAD",43.82,39.8,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2117371,2500000
35012,"TAPAS PAUL","West_Bengal",12,1,"M","AITC","KRISHNANAGAR",42.43,7.4,1,35012,"TAPAS PAUL",12,1,"AITC","KRISHNANAGAR",35.16,5.71,0,1,2664526,6726860
35012,"JYOTIRMOYEE SIKDAR","West_Bengal",12,2,"F","CPM","KRISHNANAGAR",35.03,18.27,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6462653,3120000
35013,"SUCHARU RANJAN HALDAR","West_Bengal",13,1,"M","AITC","RANAGHAT",50.13,8.88,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,882895,1e+07
35013,"BASUDEB BARMAN","West_Bengal",13,2,"M","CPM","RANAGHAT",41.25,36.21,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5727102,33510
35014,"GOBINDA CHANDRA NASKAR","West_Bengal",14,1,"M","AITC","BANGAON",50.69,8.61,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1499314,365700
35014,"ASIM BALA","West_Bengal",14,2,"M","CPM","BANGAON",42.08,38.13,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1117846,1900000
35015,"DINESH TRIVEDI","West_Bengal",15,1,"M","AITC","BARRACKPORE",49.28,6.44,1,35015,"DINESH TRIVEDI",15,1,"AITC","BARRACKPORE",45.59,19.67,0,0,17900000,9350000
35015,"TARIT BARAN TOPDAR","West_Bengal",15,2,"M","CPM","BARRACKPORE",42.84,39.28,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5992870,6841200
35016,"SOUGATA RAY","West_Bengal",16,1,"M","AITC","DUM DUM",47.04,2.1,1,35016,"SAUGATA ROY",16,1,"AITC","DUM DUM",42.67,13.68,1,0,3471400,5e+05
35016,"AMITAVA NANDY","West_Bengal",16,2,"M","CPM","DUM DUM",44.94,39.24,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
35017,"KAKALI GHOSH DASTIDAR","West_Bengal",17,1,"F","AITC","BARASAT",50.95,11.98,1,35017,"DR. KAKALI GHOSHDOSTIDAR",17,1,"AITC","BARASAT",41.39,13.64,1,0,NA,NA
35017,"SUDIN CHATTOPADHYAY","West_Bengal",17,2,"M","AIFB","BARASAT",38.97,33.57,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10700000,5500500
35018,"SK. NURUL ISLAM","West_Bengal",18,1,"M","AITC","BASIRHAT",46.2,5.82,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1016000,6e+05
35018,"AJAY CHAKRABORTY","West_Bengal",18,2,"M","CPI","BASIRHAT",40.38,33.83,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1127723,8960000
35019,"DR. TARUN MONDAL","West_Bengal",19,1,"M","IND","JOYNAGAR",48.72,5.86,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,264712,254000
35019,"NIMAI BARMAN","West_Bengal",19,2,"M","RSP","JOYNAGAR",42.86,40.17,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,577072,2629499
35020,"CHOUDHURY MOHAN JATUA","West_Bengal",20,1,"M","AITC","MATHURAPUR",53.95,12.4,1,35020,"CHOUDHURY MOHAN JATUA",20,1,"AITC","MATHURAPUR",49.59,10.92,1,0,270000,2315000
35020,"ANIMESH NASKAR","West_Bengal",20,2,"M","CPM","MATHURAPUR",41.55,38.93,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,467913,NA
35021,"SOMENDRA NATH MITRA","West_Bengal",21,1,"M","AITC","DIAMOND HARBOUR",53.56,14.39,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,6748345
35021,"SAMIK LAHIRI","West_Bengal",21,2,"M","CPM","DIAMOND HARBOUR",39.17,35.61,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
35022,"KABIR SUMAN","West_Bengal",22,1,"M","AITC","JADAVPUR",49.84,5.19,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,621441,2648381
35022,"SUJAN CHAKRABORTY","West_Bengal",22,2,"M","CPM","JADAVPUR",44.65,42.32,1,35022,"SUJAN CHAKRABORTY",22,2,"CPM","JADAVPUR",36.08,23.86,1,0,1544611,5e+05
35023,"MAMATA BANERJEE","West_Bengal",23,1,"F","AITC","KOLKATA DAKSHIN",57.19,21.8,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,473192,NA
35023,"RABIN DEB","West_Bengal",23,2,"M","CPM","KOLKATA DAKSHIN",35.39,31.45,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1526576,769719
35024,"SUDIP BANDYOPADHYAY","West_Bengal",24,1,"M","AITC","KOLKATA UTTAR",52.5,12.46,1,35024,"SUDIP BANDYOPADHYAY",24,1,"AITC","KOLKATA UTTAR",35.96,10.07,0,0,2514846,1916000
35024,"MD. SALIM","West_Bengal",24,2,"M","CPM","KOLKATA UTTAR",40.05,35.83,1,3505,"MD. SALIM",5,1,"CPM","RAIGANJ",28.65,0.15,1,0,8256387,970000
35025,"AMBICA BANERJEE","West_Bengal",25,1,"M","AITC","HOWRAH",48.04,3.76,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,9967850,5.3e+07
35025,"SWADESH CHAKRABORTTY","West_Bengal",25,2,"M","CPM","HOWRAH",44.27,40.48,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1824974,750000
35026,"SULTAN AHMED","West_Bengal",26,1,"M","AITC","ULUBERIA",50.92,9.8,1,35026,"SULTAN AHMED",26,1,"AITC","ULUBERIA",48.13,16.97,0,0,3026228,3e+06
35026,"HANNAN MOLLAH","West_Bengal",26,2,"M","CPM","ULUBERIA",41.12,36.92,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5058199,1150000
35027,"KALYAN BANERJEE","West_Bengal",27,1,"M","AITC","SRERAMPUR",52.68,12.69,1,35027,"KALYAN BANERJEE",27,1,"AITC","SRERAMPUR",39.9,11.82,1,0,20800000,1
35027,"SANTASRI CHATTERJEE","West_Bengal",27,2,"M","CPM","SRERAMPUR",40,36.44,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1845251,6e+05
35028,"DR. RATNA DE (NAG)","West_Bengal",28,1,"F","AITC","HOOGHLY",49.37,7.01,1,35028,"DR. RATNA DE (NAG)",28,1,"AITC","HOOGHLY",45.54,14.02,1,0,7505446,1570000
35028,"RUPCHAND PAL","West_Bengal",28,2,"M","CPM","HOOGHLY",42.36,38.94,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,944165,1
35029,"MALIK SAKTI MOHAN","West_Bengal",29,1,"M","CPM","ARAMBAGH",54.18,17.33,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,373849,2046460
35029,"SAMBHU NATH MALIK","West_Bengal",29,2,"M","INC","ARAMBAGH",36.85,31.87,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,111944,1500000
35030,"ADHIKARI SUVENDU","West_Bengal",30,1,"M","AITC","TAMLUK",55.54,15.06,1,35030,"ADHIKARI SUVENDU",30,1,"AITC","TAMLUK",53.59,18.43,0,1,1443745,3378250
35030,"LAKSHMAN CHANDRA SETH","West_Bengal",30,2,"M","CPM","TAMLUK",40.47,38.68,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
35031,"ADHIKARI SISIR KUMAR","West_Bengal",31,1,"M","AITC","KANTHI",53.96,11.48,1,35031,"ADHIKARI SISIR KUMAR",31,1,"AITC","KANTHI",52.43,17.78,0,1,137573,950000
35031,"PRASANTA PRADHAN","West_Bengal",31,2,"M","CPM","KANTHI",42.48,39.63,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,160912,925000
35032,"GURUDAS DASGUPTA","West_Bengal",32,1,"M","CPI","GHATAL",53.5,12.58,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3743393,650000
35032,"NURE ALAM CHOWDHURY","West_Bengal",32,2,"M","AITC","GHATAL",40.92,37.93,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,14400000,88500000
35033,"PULIN BIHARI BASKE","West_Bengal",33,1,"M","CPM","JHARGRAM",56.89,30.5,1,35033,"DR. PULIN BIHARI BASKE",33,2,"CPM","JHARGRAM",25.97,16.23,1,0,829298,750000
35033,"AMRIT HANSDA","West_Bengal",33,2,"M","INC","JHARGRAM",26.39,21.36,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,612569,1900000
35034,"PRABODH PANDA","West_Bengal",34,1,"M","CPI","MEDINIPUR",47.29,4.61,1,35034,"PRABODH PANDA",34,2,"CPI","MEDINIPUR",31.36,17.07,0,0,1007301,1763445
35034,"DIPAK KUMAR GHOSH","West_Bengal",34,2,"M","AITC","MEDINIPUR",42.69,37.69,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,440000,4e+06
35035,"NARAHARI MAHATO","West_Bengal",35,1,"M","AIFB","PURULIA",44.13,2.13,1,35035,"NARAHARI  MAHATO",35,2,"AIFB","PURULIA",26.1,4.69,1,0,1866000,2720000
35035,"SHANTIRAM MAHATO","West_Bengal",35,2,"M","INC","PURULIA",42,38.6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,249330,680000
35036,"ACHARIA BASUDEB","West_Bengal",36,1,"M","CPM","BANKURA",47.66,10.95,1,35036,"ACHARIA BASUDEB",36,2,"CPM","BANKURA",31.14,10.82,0,0,2731036,583000
35036,"SUBRATA MUKHERJEE","West_Bengal",36,2,"M","INC","BANKURA",36.71,32.37,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1894340,1
35037,"SUSMITA BAURI","West_Bengal",37,1,"F","CPM","BISHNUPUR",51.33,12.27,1,35037,"SUSMITA BAURI",37,2,"CPM","BISHNUPUR",33.74,19.63,1,0,94971,1e+06
35037,"SEULI SAHA","West_Bengal",37,2,"F","AITC","BISHNUPUR",39.06,35.08,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2347000,2900000
35038,"ANUP KUMAR SAHA","West_Bengal",38,1,"M","CPM","BARDHAMAN PURBA",47.31,5.28,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3580944,4850000
35038,"ASHOKE BISWAS","West_Bengal",38,2,"M","AITC","BARDHAMAN PURBA",42.03,35.66,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,422704,1100000
35039,"SK. SAIDUL HAQUE","West_Bengal",39,1,"M","CPM","BURDWAN - DURGAPUR",50.52,9.54,1,35039,"SK. SAIDUL HAQUE",39,2,"CPM","BURDWAN - DURGAPUR",33.59,15.77,0,0,686520,2366000
35039,"NARGIS BEGUM","West_Bengal",39,2,"F","INC","BURDWAN - DURGAPUR",40.98,36.57,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,179040,265000
35040,"BANSA GOPAL CHOWDHURY","West_Bengal",40,1,"M","CPM","ASANSOL",48.69,8.16,1,35040,"BANSA GOPAL CHOUDHURY",40,3,"CPM","ASANSOL",22.39,18.15,0,0,442302,1050000
35040,"GHATAK MOLOY","West_Bengal",40,2,"M","AITC","ASANSOL",40.53,34.97,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,694101,1950000
35041,"DOCTOR RAM CHANDRA DOME","West_Bengal",41,1,"M","CPM","BOLPUR",49.91,11.76,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,439396,5e+05
35041,"ASIT KUMAR MAL","West_Bengal",41,2,"M","INC","BOLPUR",38.14,31.65,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22609,NA
35042,"SATABDI ROY","West_Bengal",42,1,"F","AITC","BIRBHUM",47.82,6.05,1,35042,"SATABDI ROY",42,1,"AITC","BIRBHUM",36.1,5.27,0,0,4789000,7900000
35042,"BRAJA MUKHERJEE","West_Bengal",42,2,"M","CPM","BIRBHUM",41.77,37.15,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1000181,150000
